check_in,check_out,city,hotel_id,is_soldout,meal_plan,ota,room_type,total
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Kodaikanal,18213,TRUE,,Yatra,,0
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Kodaikānāl,18213,FALSE,CP,Booking,Classic Room,13675.52
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Kodaikānāl,18213,FALSE,CP,Booking,Premier Room,15595.52
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Kodaikānāl,18213,FALSE,CP,Booking,Premier Room,17515.52
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Kodaikānāl,18213,FALSE,CP,Booking,Privilege Suite,16235.52
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Kodaikānāl,18213,FALSE,CP,Booking,Privilege Suite,18155.52
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Kodaikānāl,18213,FALSE,CP,Booking,Privilege Suite,20075.52
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Ctrip,Classic Room,13676
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Ctrip,Premier Room,15596
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Ctrip,Premier Room,17516
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Ctrip,Privilege Suite,16236
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Ctrip,Privilege Suite,18156
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Ctrip,Privilege Suite,20076
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Cleartrip,Classic Room,12160
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Cleartrip,Privilege Suite,14720
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Classic Room,13342.13
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Premier Room,15371.28
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Premier Room,17515.52
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Privilege Suite,16002.08
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Privilege Suite,18155.52
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Privilege Suite,20075.52
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,TRUE,,Yatra,,0
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,Expedia,Unassigned,3047.1
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,Expedia,Unassigned,3128.43
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,Expedia,Unassigned,3572.45
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,Expedia,Unassigned,3667.82
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,Expedia,Unassigned,3747.57
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,Expedia,Unassigned,3847.61
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Cleartrip,Classic Room,2969.697643
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Cleartrip,Suite,4160.492934
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Munnar,18213,FALSE,CP,Ctrip,Classic Room,3391
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Munnar,18213,FALSE,CP,Ctrip,Premier Room,3977
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Munnar,18213,FALSE,CP,Ctrip,Premier Room,4562
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Munnar,18213,FALSE,CP,Ctrip,Suite,4179
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Munnar,18213,FALSE,CP,Ctrip,Suite,4744
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Munnar,18213,FALSE,CP,Ctrip,Suite,5330
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,MakeMyTrip,Suite,3129.482929
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,MakeMyTrip,Classic Room,2515.858826
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,MakeMyTrip,Premier Room,2976.076904
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,MakeMyTrip,Premier Room,3129.482929
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,MakeMyTrip,Classic Room,2669.264852
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,MakeMyTrip,Suite,3282.888955
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Classic Room,3046.24
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Classic Room,3350.86
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Premier Room,3571.45
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Premier Room,3928.6
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Premier Room,4553.43
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Suite,3746.52
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Suite,4121.17
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Suite,4748.02
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Suite,5331.79
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Munnar,18213,FALSE,CP,Booking,Classic Room,3135.26
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Munnar,18213,FALSE,CP,Booking,Premier Room,3675.7
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Munnar,18213,FALSE,CP,Booking,Premier Room,4216.14
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Munnar,18213,FALSE,CP,Booking,Suite,3856.24
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Munnar,18213,FALSE,CP,Booking,Suite,4396.68
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Munnar,18213,FALSE,CP,Booking,Suite,4937.12
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,MakeMyTrip,Classic Room,16275
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,MakeMyTrip,Privilege Suite,18275
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,MakeMyTrip,Premier Room,17275
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,MakeMyTrip,Premier Room,17775
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,MakeMyTrip,Classic Room,15775
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,MakeMyTrip,Privilege Suite,17775
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Expedia,Classic Room,14732.8
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Expedia,Premier Room,16652.8
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Expedia,Privilege Suite,17292.8
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,TRUE,,Yatra,,0
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikānāl,18213,FALSE,CP,Booking,Classic Room,14732.8
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikānāl,18213,FALSE,CP,Booking,Premier Room,16652.8
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikānāl,18213,FALSE,CP,Booking,Premier Room,18572.8
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikānāl,18213,FALSE,CP,Booking,Privilege Suite,17292.8
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikānāl,18213,FALSE,CP,Booking,Privilege Suite,19212.8
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikānāl,18213,FALSE,CP,Booking,Privilege Suite,21132.8
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Ctrip,Classic Room,14733
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Ctrip,Premier Room,16653
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Ctrip,Premier Room,18573
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Ctrip,Privilege Suite,17293
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Ctrip,Privilege Suite,19213
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Ctrip,Privilege Suite,21133
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Cleartrip,Classic Room,13184
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Cleartrip,Privilege Suite,15744
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Classic Room,14502.2
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Premier Room,16558.67
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Premier Room,18572.8
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Privilege Suite,17195.06
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Privilege Suite,19212.8
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Privilege Suite,21132.8
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,TRUE,,Yatra,,0
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,Expedia,Unassigned,3047.1
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,Expedia,Unassigned,3128.43
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,Expedia,Unassigned,3572.45
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,Expedia,Unassigned,3667.82
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,Expedia,Unassigned,3747.57
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,Expedia,Unassigned,3847.61
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Cleartrip,Classic Room,2969.697643
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Cleartrip,Suite,4160.492934
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Munnar,18213,FALSE,CP,Ctrip,Classic Room,3391
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Munnar,18213,FALSE,CP,Ctrip,Premier Room,3977
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Munnar,18213,FALSE,CP,Ctrip,Premier Room,4562
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Munnar,18213,FALSE,CP,Ctrip,Suite,4179
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Munnar,18213,FALSE,CP,Ctrip,Suite,4744
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Munnar,18213,FALSE,CP,Ctrip,Suite,5330
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,MakeMyTrip,Premier Room,3129.482929
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,MakeMyTrip,Suite,3282.888955
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,MakeMyTrip,Classic Room,2515.858826
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,MakeMyTrip,Suite,3129.482929
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,MakeMyTrip,Premier Room,2976.076904
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,MakeMyTrip,Classic Room,2669.264852
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Classic Room,3045.64
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Classic Room,3350.2
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Premier Room,3570.75
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Premier Room,3927.82
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Premier Room,4553.43
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Suite,3745.79
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Suite,4120.37
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Suite,4748.02
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Suite,5331.79
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Munnar,18213,FALSE,CP,Booking,Classic Room,3135.26
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Munnar,18213,FALSE,CP,Booking,Premier Room,3675.7
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Munnar,18213,FALSE,CP,Booking,Premier Room,4216.14
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Munnar,18213,FALSE,CP,Booking,Suite,3856.24
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Munnar,18213,FALSE,CP,Booking,Suite,4396.68
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Munnar,18213,FALSE,CP,Booking,Suite,4937.12
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,MakeMyTrip,Privilege Suite,14946
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,MakeMyTrip,Classic Room,12946
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,MakeMyTrip,Classic Room,12446
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,MakeMyTrip,Premier Room,13946
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,MakeMyTrip,Privilege Suite,14446
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,MakeMyTrip,Premier Room,14446
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikānāl,18213,FALSE,CP,Booking,Classic Room,16664.32
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikānāl,18213,FALSE,CP,Booking,Premier Room,18584.32
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikānāl,18213,FALSE,CP,Booking,Premier Room,20504.32
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikānāl,18213,FALSE,CP,Booking,Privilege Suite,19224.32
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikānāl,18213,FALSE,CP,Booking,Privilege Suite,21144.32
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikānāl,18213,FALSE,CP,Booking,Privilege Suite,23064.32
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Expedia,Classic Room,14501.12
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Expedia,Premier Room,16421.12
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Expedia,Privilege Suite,17061.12
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,TRUE,,Yatra,,0
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Ctrip,Classic Room,14502
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Ctrip,Premier Room,16422
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Ctrip,Premier Room,18342
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Ctrip,Privilege Suite,17062
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Ctrip,Privilege Suite,18982
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Ctrip,Privilege Suite,20902
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Cleartrip,Classic Room,16664
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Cleartrip,Privilege Suite,19224
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Classic Room,12826.63
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Premier Room,14845.63
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Premier Room,17024
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Privilege Suite,15474.68
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Privilege Suite,17664
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Privilege Suite,19584
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,TRUE,,Yatra,,0
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Cleartrip,Classic Room,3227.298257
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Cleartrip,Suite,4004.960487
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,Expedia,Unassigned,2907
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,Expedia,Unassigned,2984.6
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,Expedia,Unassigned,3432.35
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,Expedia,Unassigned,3523.98
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,Expedia,Unassigned,3607.48
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,Expedia,Unassigned,3703.77
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Munnar,18213,FALSE,CP,Ctrip,Classic Room,3230
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Munnar,18213,FALSE,CP,Ctrip,Premier Room,3815
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Munnar,18213,FALSE,CP,Ctrip,Premier Room,4401
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Munnar,18213,FALSE,CP,Ctrip,Suite,4017
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Munnar,18213,FALSE,CP,Ctrip,Suite,4603
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Munnar,18213,FALSE,CP,Ctrip,Suite,5188
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,MakeMyTrip,Classic Room,2393.134005
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,MakeMyTrip,Premier Room,3006.758109
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,MakeMyTrip,Suite,3006.758109
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,MakeMyTrip,Classic Room,2546.540031
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,MakeMyTrip,Premier Room,2853.352083
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,MakeMyTrip,Suite,3160.164135
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Classic Room,2905.61
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Classic Room,3196.17
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Premier Room,3430.72
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Premier Room,3773.79
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Premier Room,4397.76
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Suite,3605.76
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Suite,3966.34
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Suite,4592.35
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Agoda,Suite,5176.12
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Munnar,18213,FALSE,CP,Booking,Classic Room,2991.3
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Munnar,18213,FALSE,CP,Booking,Premier Room,3531.74
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Munnar,18213,FALSE,CP,Booking,Premier Room,4072.18
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Munnar,18213,FALSE,CP,Booking,Suite,3712.28
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Munnar,18213,FALSE,CP,Booking,Suite,4252.72
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Munnar,18213,FALSE,CP,Booking,Suite,4793.16
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,MakeMyTrip,Privilege Suite,11978
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,MakeMyTrip,Privilege Suite,11478
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,MakeMyTrip,Premier Room,11478
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,MakeMyTrip,Classic Room,9978
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,MakeMyTrip,Classic Room,9478
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,EP,MakeMyTrip,Premier Room,10978
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikānāl,18213,FALSE,CP,Booking,Classic Room,12846.08
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikānāl,18213,FALSE,CP,Booking,Premier Room,14766.08
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikānāl,18213,FALSE,CP,Booking,Premier Room,16686.08
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikānāl,18213,FALSE,CP,Booking,Privilege Suite,15406.08
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikānāl,18213,FALSE,CP,Booking,Privilege Suite,17326.08
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikānāl,18213,FALSE,CP,Booking,Privilege Suite,19246.08
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Expedia,Classic Room,12789.76
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kodaikanal,18213,FALSE,CP,Expedia,Premier Room,14709.76
