check_in,check_out,city,currency_converted,hotel_id,is_soldout,meal_plan,ota,room_type,total
2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Luxury Room,18880.0
2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Unassigned,19200.0
2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Premier Room,21440.0
2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Executive Suite,28160.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,true,,Cleartrip,,0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Deluxe Room,11520.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Luxury Room,12800.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Luxury Room,17920.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Luxury Room,16640.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Unassigned,15360.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Unassigned,16640.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Unassigned,18560.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Unassigned,15360.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Unassigned,16320.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Premier Room,16000.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Executive Suite,23680.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Deluxe Suite,64000.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Deluxe Room,11520.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Luxury Room,12800.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,EP,Agoda,Luxury Room,17920.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,EP,Agoda,Unassigned,15360.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,EP,Agoda,Unassigned,16640.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Unassigned,18560.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Premier Room,16000.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Executive Suite,23680.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Deluxe Suite,64000.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,EP,MakeMyTrip,Unassigned,17920
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,CP,MakeMyTrip,Unassigned,21120
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,CP,MakeMyTrip,Unassigned,23680
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,EP,MakeMyTrip,Unassigned,16640
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,CP,MakeMyTrip,Unassigned,28160
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,CP,MakeMyTrip,Unassigned,16000
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,CP,MakeMyTrip,Unassigned,11520
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,EP,MakeMyTrip,Unassigned,19200
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,CP,MakeMyTrip,Unassigned,18560
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,EP,MakeMyTrip,Unassigned,21760
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,CP,MakeMyTrip,Unassigned,23680
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,CP,MakeMyTrip,Unassigned,12800
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,2,false,EP,MakeMyTrip,Unassigned,15360
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Deluxe Room,11520.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Luxury Room,12800.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,EP,Expedia,Unassigned,15360.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Premier Room,16000.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,EP,Expedia,Unassigned,16640.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Unassigned,18560.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Unassigned,21440.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Luxury Room,24000.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Premier Room,26560.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Executive Suite,28160.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,EP,MakeMyTrip,Unassigned,14080
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,CP,MakeMyTrip,Unassigned,22400
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,EP,MakeMyTrip,Unassigned,17920
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,CP,MakeMyTrip,Unassigned,19840
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,CP,MakeMyTrip,Unassigned,17280
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,EP,MakeMyTrip,Unassigned,16640
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,CP,MakeMyTrip,Unassigned,28160
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,EP,MakeMyTrip,Unassigned,15360
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,EP,MakeMyTrip,Unassigned,20480
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,true,,Cleartrip,,0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Unassigned,14080.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Unassigned,15360.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Unassigned,17280.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Unassigned,14080.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Unassigned,15040.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Luxury Room,16640.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Luxury Room,17920.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Luxury Room,19840.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Luxury Room,15360.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Luxury Room,17600.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Premier Room,20480.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Premier Room,22400.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Premier Room,20160.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Executive Suite,28160.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Deluxe Suite,64000.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,EP,Agoda,Unassigned,14080.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,EP,Agoda,Unassigned,15360.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Unassigned,17280.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,EP,Agoda,Luxury Room,16640.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,EP,Agoda,Luxury Room,17920.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Luxury Room,19840.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,EP,Agoda,Premier Room,20480.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Premier Room,22400.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Executive Suite,28160.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Deluxe Suite,64000.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,EP,Expedia,Unassigned,14080.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,EP,Expedia,Unassigned,15360.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,EP,Expedia,Luxury Room,16640.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Unassigned,17280.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,EP,Expedia,Luxury Room,17920.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Luxury Room,19840.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Unassigned,20160.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,EP,Expedia,Premier Room,20480.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Premier Room,22400.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Luxury Room,22720.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Premier Room,25280.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Executive Suite,28160.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,CP,MakeMyTrip,Unassigned,22400
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,EP,MakeMyTrip,Unassigned,14080
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,EP,MakeMyTrip,Unassigned,15360
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,CP,MakeMyTrip,Unassigned,17280
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,EP,MakeMyTrip,Unassigned,20480
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,CP,MakeMyTrip,Unassigned,19840
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,CP,MakeMyTrip,Unassigned,28160
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,EP,MakeMyTrip,Unassigned,17920
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,EP,MakeMyTrip,Unassigned,16640
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,true,,Cleartrip,,0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Unassigned,14080.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Unassigned,15360.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Unassigned,17280.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Unassigned,14080.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Unassigned,15040.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Luxury Room,16640.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Luxury Room,17920.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Luxury Room,19840.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Luxury Room,15360.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Luxury Room,17600.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Premier Room,20480.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Premier Room,22400.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Premier Room,20160.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Executive Suite,28160.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Deluxe Suite,64000.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,EP,Agoda,Unassigned,14080.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,EP,Agoda,Unassigned,15360.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Unassigned,17280.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,EP,Agoda,Luxury Room,16640.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,EP,Agoda,Luxury Room,17920.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Luxury Room,19840.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,EP,Agoda,Premier Room,20480.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Premier Room,22400.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Executive Suite,28160.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Deluxe Suite,64000.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,EP,Expedia,Unassigned,14080.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,EP,Expedia,Unassigned,15360.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,EP,Expedia,Luxury Room,16640.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Unassigned,17280.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,EP,Expedia,Luxury Room,17920.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Luxury Room,19840.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Unassigned,20160.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,EP,Expedia,Premier Room,20480.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Premier Room,22400.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Luxury Room,22720.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Premier Room,25280.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Executive Suite,28160.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,EP,Agoda,Unassigned,14080.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,EP,Agoda,Unassigned,15360.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Unassigned,17280.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,EP,Agoda,Luxury Room,16640.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,EP,Agoda,Luxury Room,17920.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Luxury Room,19840.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,EP,Agoda,Premier Room,20480.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Premier Room,22400.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Executive Suite,28160.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Deluxe Suite,64000.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,true,,Cleartrip,,0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Unassigned,14080.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Unassigned,15360.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Unassigned,17280.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Unassigned,14080.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Unassigned,15040.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Luxury Room,16640.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Luxury Room,17920.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Luxury Room,19840.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Luxury Room,15360.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Luxury Room,17600.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,EP,Booking,Premier Room,20480.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Premier Room,22400.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Premier Room,20160.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Executive Suite,28160.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,CP,Booking,Deluxe Suite,64000.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,CP,MakeMyTrip,Unassigned,17280
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,EP,MakeMyTrip,Unassigned,17920
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,EP,MakeMyTrip,Unassigned,20480
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,CP,MakeMyTrip,Unassigned,19840
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,EP,MakeMyTrip,Unassigned,15360
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,EP,MakeMyTrip,Unassigned,16640
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,CP,MakeMyTrip,Unassigned,28160
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,EP,MakeMyTrip,Unassigned,14080
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,2,false,CP,MakeMyTrip,Unassigned,22400
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,EP,Expedia,Unassigned,14080.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,EP,Expedia,Unassigned,15360.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,EP,Expedia,Luxury Room,16640.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Unassigned,17280.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,EP,Expedia,Luxury Room,17920.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Luxury Room,19840.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Unassigned,20160.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,EP,Expedia,Premier Room,20480.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Premier Room,22400.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Luxury Room,22720.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Premier Room,25280.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,"Bengaluru (and vicinity), India",false,2,false,CP,Expedia,Executive Suite,28160.0
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Bangalore,false,2,false,EP,Agoda,Unassigned,16640.0
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Bangalore,false,2,false,EP,Agoda,Unassigned,17920.0
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Unassigned,19840.0
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Bangalore,false,2,false,EP,Agoda,Luxury Room,19200.0
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Bangalore,false,2,false,EP,Agoda,Luxury Room,20480.0
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Luxury Room,22400.0
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Bangalore,false,2,false,EP,Agoda,Premier Room,23040.0
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Premier Room,24960.0
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Executive Suite,28160.0
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Bangalore,false,2,false,CP,Agoda,Deluxe Suite,64000.0
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Bangalore,false,2,true,,Cleartrip,,0
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Bangalore,false,2,false,EP,MakeMyTrip,Unassigned,17920
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Bangalore,false,2,false,EP,MakeMyTrip,Unassigned,16640
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Bangalore,false,2,false,EP,MakeMyTrip,Unassigned,20480
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Bangalore,false,2,false,CP,MakeMyTrip,Unassigned,28160
